experiment,repeat_id,sigma,a,direction,v_oracle,v_raw,v_iso,delta_v,treat_rate_oracle,treat_rate_raw,treat_rate_iso,raw_treated_true_positive_share,raw_treated_false_positive_share,iso_treated_true_positive_share,iso_treated_false_positive_share,mse_raw,mse_iso,cal_raw,cal_iso,t_theta,flip_rate,flip_count,beneficial_flip_rate,harmful_flip_rate,beneficial_flip_count,harmful_flip_count,beneficial_sign_share,harmful_sign_share,beneficial_value,harmful_value,mean_tau_flip_region,mean_abs_tau_flip_region,global_spearman,flip_region_spearman
sorting_additive_bias,280,0.12,0.1,score_high_bias,0.965184891751997,0.937148509858485,0.960768195466062,0.023619685607577,0.1684,0.5902,0.0856,0.260589630633684,0.739410369366317,0.436915887850467,0.563084112149533,0.0184667100615024,0.00828387305301044,0.0108025314895071,0.00099236053760465,0.114374289387103,0.5046,2523,0.3882,0.1164,1941,582,0.769322235434007,0.230677764565993,0.0260041026886047,-0.00238441708102762,-0.0468087308909573,0.0562594525755694,0.718502715972109,0.276743282404973
sorting_additive_bias,281,0,-0.1,score_low_bias,0.96557415936803,0.962384572190544,0.965459114468672,0.00307454227812776,0.1594,0.0028,0.1176,1,0,1,0,0.01,0.00126342645261957,0.0116895210497371,0.0023595416503884,-0.0941811119788311,0.1148,574,0.1148,0,574,0,1,0,0.00307454227812775,0,0.0267817271613916,0.0267817271613916,1,1
sorting_additive_bias,281,0,0.1,score_high_bias,0.96557415936803,0.94912128037317,0.965459114468672,0.0163378340955025,0.1594,0.6048,0.1176,0.263558201058201,0.736441798941799,1,0,0.01,0.00126342645261957,0.0100926190885559,0.0023595416503884,0.105818888021169,0.4872,2436,0.4454,0.0418,2227,209,0.914203612479475,0.0857963875205255,0.0164528789948608,-0.000115044899358323,-0.0335341422321479,0.0340064119339473,1,1
sorting_additive_bias,281,0.02,-0.1,score_low_bias,0.96557415936803,0.962369097605952,0.964683388602222,0.00231429099627001,0.1594,0.0028,0.112,1,0,0.816071428571429,0.183928571428571,0.0103574539728198,0.00157887595108095,0.0121024737329612,0.00224053335116445,-0.0929491968635985,0.1092,546,0.0886,0.0206,443,103,0.811355311355311,0.188644688644689,0.0025195461581569,-0.000205255161886845,0.021193140991484,0.0249523930406936,0.967596347151854,0.649296633628183
sorting_additive_bias,281,0.02,0.1,score_high_bias,0.96557415936803,0.948685163638155,0.964683388602222,0.0159982249640671,0.1594,0.6048,0.112,0.263558201058201,0.736441798941799,0.816071428571429,0.183928571428571,0.0103574539728198,0.00157887595108095,0.01050557177178,0.00224053335116445,0.107050803136402,0.4928,2464,0.4248,0.068,2124,340,0.862012987012987,0.137987012987013,0.0166837405679886,-0.000685515603921479,-0.0324639305277336,0.0352460555436487,0.967596347151854,0.807054423379133
sorting_additive_bias,281,0.05,-0.1,score_low_bias,0.96557415936803,0.962260406740128,0.963152835967382,0.000892429227253744,0.1594,0.0028,0.1162,0.857142857142857,0.142857142857143,0.55249569707401,0.44750430292599,0.0118991694713166,0.00268710390265751,0.0117529362241647,0.00145989129076931,-0.0938767796538503,0.1134,567,0.0618,0.0516,309,258,0.544973544973545,0.455026455026455,0.00187429744323877,-0.000981868215984959,0.0078697462720795,0.0251866460249007,0.880064948226598,0.287031309700896
sorting_additive_bias,281,0.05,0.1,score_high_bias,0.96557415936803,0.946330934664546,0.963152835967382,0.0168219013028361,0.1594,0.6048,0.1162,0.261904761904762,0.738095238095238,0.55249569707401,0.44750430292599,0.0118991694713166,0.00268710390265751,0.0101560342629835,0.00145989129076931,0.10612322034615,0.4886,2443,0.3944,0.0942,1972,471,0.807204257060991,0.192795742939009,0.0182533671250917,-0.00143146582225556,-0.0344287787614329,0.040288237714587,0.880064948226598,0.469265474874205
sorting_additive_bias,281,0.08,-0.1,score_low_bias,0.96557415936803,0.962122222008741,0.962312789396121,0.000190567387380436,0.1594,0.0028,0.0822,0.785714285714286,0.214285714285714,0.491484184914842,0.508515815085158,0.0143260743510635,0.00499871166019529,0.0118422277559152,0.00172367567539745,-0.0871290376515881,0.0794,397,0.0382,0.0412,191,206,0.481108312342569,0.518891687657431,0.00125392748164459,-0.0010633600942641,0.00240009304005652,0.0291849820643413,0.801761342502454,0.158334033345109
sorting_additive_bias,281,0.08,0.1,score_high_bias,0.96557415936803,0.942576767494553,0.962312789396121,0.0197360219015685,0.1594,0.6048,0.0822,0.252645502645503,0.747354497354497,0.491484184914842,0.508515815085158,0.0143260743510635,0.00499871166019529,0.010245325794734,0.00172367567539745,0.112870962348412,0.5226,2613,0.4102,0.1124,2051,562,0.784921546115576,0.215078453884424,0.02183041236705,-0.00209439046548146,-0.0377650629574598,0.0457803345436882,0.801761342502454,0.340597989725057
sorting_additive_bias,281,0.12,-0.1,score_low_bias,0.96557415936803,0.962069297299544,0.961876596170764,-0.000192701128779893,0.1594,0.0028,0.0472,0.714285714285714,0.285714285714286,0.449152542372881,0.550847457627119,0.0181699654712061,0.0089518588138433,0.0143895381543286,0.00323858693292609,-0.0757096869997053,0.0444,222,0.0192,0.0252,96,126,0.432432432432432,0.567567567567568,0.000584711806211219,-0.000777412934991071,-0.00434011551305973,0.0306784851622138,0.703686835123473,0.115285079938206
sorting_additive_bias,281,0.12,0.1,score_high_bias,0.96557415936803,0.937225964335525,0.961876596170764,0.0246506318352383,0.1594,0.6048,0.0472,0.244047619047619,0.755952380952381,0.449152542372881,0.550847457627119,0.0181699654712061,0.0089518588138433,0.0127926361931474,0.00323858693292609,0.124290313000295,0.5576,2788,0.4312,0.1264,2156,632,0.773314203730273,0.226685796269727,0.0274063019101328,-0.00275567007489448,-0.0442084502066684,0.0540924892127462,0.703686835123473,0.244463687309958
sorting_additive_bias,282,0,-0.1,score_low_bias,0.964233430230904,0.961085224275324,0.96412614152937,0.00304091725404587,0.1616,0.0036,0.2008,1,0,0.804780876494024,0.195219123505976,0.01,0.00117659411498791,0.00982541368730056,0.00104155474123321,-0.105600241358471,0.1972,986,0.158,0.0392,790,196,0.801217038539554,0.198782961460446,0.00314820595557962,-0.000107288701533707,0.0154204728906993,0.0165085935959093,1,1
sorting_additive_bias,282,0,0.1,score_high_bias,0.964233430230904,0.947977956681487,0.96412614152937,0.0161481848478834,0.1616,0.5972,0.2008,0.270596115204287,0.729403884795713,0.804780876494024,0.195219123505976,0.01,0.00117659411498791,0.0111528374010524,0.00104155474123321,0.0943997586415287,0.3964,1982,0.3964,0,1982,0,1,0,0.0161481848478834,0,-0.0407370959835606,0.0407370959835606,1,1
sorting_additive_bias,282,0.02,-0.1,score_low_bias,0.964233430230904,0.961050244311082,0.963139306828887,0.00208906251780516,0.1616,0.0036,0.0754,1,0,0.893899204244032,0.106100795755968,0.010356425245915,0.00118824488820387,0.00992559872359937,0.000856385659653508,-0.0843261767616244,0.0718,359,0.0638,0.008,319,40,0.88857938718663,0.11142061281337,0.00214863206380844,-5.95695460032446e-05,0.0290955782424122,0.0307548970725861,0.968394965423798,0.658399858908721
sorting_additive_bias,282,0.02,0.1,score_high_bias,0.964233430230904,0.947603776027956,0.963139306828887,0.0155355308009311,0.1616,0.5972,0.0754,0.270596115204287,0.729403884795713,0.893899204244032,0.106100795755968,0.010356425245915,0.00118824488820387,0.0112530224373512,0.000856385659653508,0.115673823238376,0.5218,2609,0.4276,0.0942,2138,471,0.819471061709467,0.180528938290533,0.0165700846569449,-0.00103455385601377,-0.0297729605230569,0.0337382876829411,0.968394965423798,0.812165189041886
sorting_additive_bias,282,0.05,-0.1,score_low_bias,0.964233430230904,0.960895047555704,0.961575823666694,0.000680776110989712,0.1616,0.0036,0.0296,0.888888888888889,0.111111111111111,0.722972972972973,0.277027027027027,0.0120045687859405,0.00313295913050329,0.00959256927652853,0.0013163340794869,-0.0631780493534318,0.026,130,0.0182,0.0078,91,39,0.7,0.3,0.000788971932391572,-0.000108195821401953,0.0261836965765238,0.0345064520689817,0.884278514251141,0.18828879269142
sorting_additive_bias,282,0.05,0.1,score_high_bias,0.964233430230904,0.945242804235438,0.961575823666694,0.016333019431256,0.1616,0.5972,0.0296,0.268921634293369,0.731078365706631,0.722972972972973,0.277027027027027,0.0120045687859405,0.00313295913050329,0.0109199929902804,0.0013163340794869,0.136821950646568,0.5676,2838,0.4284,0.1392,2142,696,0.754756871035941,0.245243128964059,0.0188708174735656,-0.00253779804230967,-0.0287755803933331,0.0377177863211332,0.884278514251141,0.519572108117318
sorting_additive_bias,282,0.08,-0.1,score_low_bias,0.964233430230904,0.960878237070563,0.96110641911525,0.000228182044686998,0.1616,0.0036,0.0998,0.944444444444444,0.0555555555555556,0.515030060120241,0.48496993987976,0.014096176626462,0.00511884134342378,0.0101639259464729,0.00127407910055572,-0.0905642709167221,0.0962,481,0.048,0.0482,240,241,0.498960498960499,0.501039501039501,0.00142323280088946,-0.00119505075620246,0.00237195472647611,0.0272170847930552,0.822794323759773,0.118871364981324
sorting_additive_bias,282,0.08,0.1,score_high_bias,0.964233430230904,0.941572019574984,0.96110641911525,0.019534399540266,0.1616,0.5972,0.0998,0.265572672471534,0.734427327528466,0.515030060120241,0.48496993987976,0.014096176626462,0.00511884134342378,0.0114913496602248,0.00127407910055572,0.109435729083278,0.4974,2487,0.3902,0.1072,1951,536,0.784479292320064,0.215520707679936,0.0214325195601364,-0.00189812001987044,-0.0392730187781785,0.0469051861278787,0.822794323759773,0.370145211260782
sorting_additive_bias,282,0.12,-0.1,score_low_bias,0.964233430230904,0.960624202469098,0.960661595274682,3.73928055837913e-05,0.1616,0.0036,0.014,0.333333333333333,0.666666666666667,0.485714285714286,0.514285714285714,0.0186207037420591,0.00868193538211519,0.0107589982812778,0.000656888316519056,-0.0404865237741744,0.0104,52,0.0056,0.0048,28,24,0.538461538461538,0.461538461538462,0.000168670969115745,-0.000131278163531939,0.0035954620753659,0.028841262754585,0.726242933817717,-0.153931529070264
sorting_additive_bias,282,0.12,0.1,score_high_bias,0.964233430230904,0.93655991967264,0.960661595274682,0.0241016756020419,0.1616,0.5972,0.014,0.252176825184193,0.747823174815807,0.485714285714286,0.514285714285714,0.0186207037420591,0.00868193538211519,0.0120864219950297,0.000656888316519056,0.159513476225826,0.5832,2916,0.4394,0.1438,2197,719,0.753429355281207,0.246570644718793,0.0272999044351291,-0.00319822883308721,-0.0413266042559018,0.0522944671951583,0.726242933817717,0.307685195487704
sorting_additive_bias,283,0,-0.1,score_low_bias,0.966079385279942,0.962534052975412,0.965969467043503,0.00343541406809089,0.1606,0.003,0.2046,1,0,0.78494623655914,0.21505376344086,0.01,0.00315419769834716,0.0119295415291607,0.00245654678038997,-0.104918622241233,0.2016,1008,0.1576,0.044,788,220,0.781746031746032,0.218253968253968,0.00354533230453013,-0.000109918236439257,0.0170407443853714,0.0181312030802053,1,1
sorting_additive_bias,283,0,0.1,score_high_bias,0.966079385279942,0.950667476003659,0.965969467043503,0.0153019910398442,0.1606,0.5962,0.2046,0.269372693726937,0.730627306273063,0.78494623655914,0.21505376344086,0.01,0.00315419769834716,0.00900880543886277,0.00245654678038997,0.0950813777587667,0.3916,1958,0.3916,0,1958,0,1,0,0.0153019910398442,0,-0.0390755644531262,0.0390755644531262,1,1
sorting_additive_bias,283,0.02,-0.1,score_low_bias,0.966079385279942,0.962517241252655,0.96512055372455,0.00260331247189494,0.1606,0.003,0.184,1,0,0.675,0.325,0.0103588424263489,0.00302511520995742,0.0116504669800904,0.00102758526361872,-0.102661655402091,0.181,905,0.1212,0.0598,606,299,0.669613259668508,0.330386740331492,0.00326461355646812,-0.000661301084573188,0.0143829418336736,0.0216901361383497,0.967519516428781,0.582751166217621
sorting_additive_bias,283,0.02,0.1,score_high_bias,0.966079385279942,0.950310565983168,0.96512055372455,0.0148099877413825,0.1606,0.5962,0.184,0.269372693726937,0.730627306273063,0.675,0.325,0.0103588424263489,0.00302511520995742,0.00872973088979246,0.00102758526361872,0.0973383445979087,0.4122,2061,0.3758,0.0364,1879,182,0.911693352741388,0.0883066472586123,0.0151075182122009,-0.000297530470818268,-0.0359291308621606,0.0373727527487122,0.967519516428781,0.775626267303726
sorting_additive_bias,283,0.05,-0.1,score_low_bias,0.966079385279942,0.962397189410218,0.960594617689025,-0.00180257172119336,0.1606,0.003,0.3346,1,0,0.392707710699343,0.607292289300658,0.0119544951608989,0.00370823246857172,0.012115214561645,0.00182869330201917,-0.120647828602243,0.3316,1658,0.1284,0.2032,642,1016,0.387213510253317,0.612786489746683,0.00334119638268503,-0.00514376810387838,-0.00543598227139127,0.0255879508038704,0.889131084525243,0.372228006301946
sorting_additive_bias,283,0.05,0.1,score_high_bias,0.966079385279942,0.947997746727526,0.960594617689025,0.0125968709614989,0.1606,0.5962,0.3346,0.26769540422677,0.732304595773231,0.392707710699343,0.607292289300658,0.0119544951608989,0.00370823246857172,0.00919447847134705,0.00182869330201917,0.0793521713977566,0.2616,1308,0.2334,0.0282,1167,141,0.892201834862385,0.107798165137615,0.0129313329570803,-0.000334461995581507,-0.0481531764583288,0.0507102253542119,0.889131084525243,0.348744517675068
sorting_additive_bias,283,0.08,-0.1,score_low_bias,0.966079385279942,0.962343036695829,0.960657965375406,-0.00168507132042306,0.1606,0.003,0.2292,0.933333333333333,0.0666666666666667,0.397905759162304,0.602094240837696,0.0142562379220665,0.00573977691711097,0.0122926356457343,0.00114967015700937,-0.108343366591534,0.2262,1131,0.0884,0.1378,442,689,0.390804597701149,0.609195402298851,0.00249206333349922,-0.00417713465392228,-0.00744947533343527,0.0294836338966468,0.812924410916976,0.225954623902307
sorting_additive_bias,283,0.08,0.1,score_high_bias,0.966079385279942,0.944555292256646,0.960657965375406,0.0161026731187598,0.1606,0.5962,0.2292,0.262328077826233,0.737671922173767,0.397905759162304,0.602094240837696,0.0142562379220665,0.00573977691711097,0.00937189955543628,0.00114967015700937,0.0916566334084662,0.367,1835,0.3018,0.0652,1509,326,0.822343324250681,0.177656675749319,0.0172914266922643,-0.00118875357350451,-0.043876493511607,0.0503547146206234,0.812924410916976,0.265502627894208
sorting_additive_bias,283,0.12,-0.1,score_low_bias,0.966079385279942,0.962239316057542,0.959891018827392,-0.00234829723014973,0.1606,0.003,0.1804,0.6,0.4,0.361419068736142,0.638580931263858,0.0186809356030282,0.00876203489716662,0.0125210010088783,0.00124643123877044,-0.102309748673768,0.1774,887,0.0634,0.114,317,570,0.357384441939121,0.642615558060879,0.00181310636957252,-0.00416140359972227,-0.0132373011846096,0.0336781847198128,0.715218106848724,0.167676761458652
sorting_additive_bias,283,0.12,0.1,score_high_bias,0.966079385279942,0.937827101070564,0.959891018827392,0.0220639177568285,0.1606,0.5962,0.1804,0.245219724924522,0.754780275075478,0.361419068736142,0.638580931263858,0.0186809356030282,0.00876203489716662,0.0096002649185803,0.00124643123877044,0.0976902513262324,0.4158,2079,0.3348,0.081,1674,405,0.805194805194805,0.194805194805195,0.0238340591231259,-0.00177014136629741,-0.0530637752689478,0.0615781637552268,0.715218106848724,0.264718995313317
sorting_additive_bias,284,0,-0.1,score_low_bias,0.965206546744181,0.962130374923235,0.965186552059645,0.00305617713640971,0.1522,0.0024,0.1706,1,0,0.892145369284877,0.107854630715123,0.01,0.00100660478076086,0.0131267014749573,0.000594041144072506,-0.102186382666383,0.1682,841,0.1498,0.0184,749,92,0.890606420927467,0.109393579072533,0.00307617182094593,-1.99946845362217e-05,0.0181698997408425,0.0184076486651733,1,1
sorting_additive_bias,284,0,0.1,score_high_bias,0.965206546744181,0.948425999917601,0.965186552059645,0.0167605521420436,0.1522,0.6032,0.1706,0.252320954907162,0.747679045092838,0.892145369284877,0.107854630715123,0.01,0.00100660478076086,0.0076626234275741,0.000594041144072506,0.0978136173336173,0.4326,2163,0.4326,0,2163,0,1,0,0.0167605521420437,0,-0.0387437636200732,0.0387437636200732,1,1
sorting_additive_bias,284,0.02,-0.1,score_low_bias,0.965206546744181,0.962118620381771,0.96435181956318,0.00223319918140874,0.1522,0.0024,0.109,1,0,0.788990825688074,0.211009174311927,0.0103562841906316,0.00138376012826382,0.0131548359031705,0.000952558770098554,-0.0936356876776378,0.1066,533,0.0836,0.023,418,115,0.784240150093809,0.215759849906191,0.00244810202671681,-0.000214902845308107,0.0209493356604944,0.0249812839777197,0.967587770511511,0.643295080249689
sorting_additive_bias,284,0.02,0.1,score_high_bias,0.965206546744181,0.948030309339108,0.96435181956318,0.0163215102240721,0.1522,0.6032,0.109,0.252320954907162,0.747679045092838,0.788990825688074,0.211009174311927,0.0103562841906316,0.00138376012826382,0.00769075785578731,0.000952558770098554,0.106364312322362,0.4942,2471,0.428,0.0662,2140,331,0.866046135167948,0.133953864832052,0.016961334559765,-0.000639824335692966,-0.0330261234805181,0.035615457093197,0.967587770511511,0.807130113904445
sorting_additive_bias,284,0.05,-0.1,score_low_bias,0.965206546744181,0.962058718509772,0.963019222602049,0.000960504092276881,0.1522,0.0024,0.1102,1,0,0.569872958257713,0.430127041742287,0.0118584255401931,0.00296902225632848,0.0132318018900929,0.000583358686320556,-0.0938901938073089,0.1078,539,0.0604,0.0474,302,237,0.560296846011132,0.439703153988868,0.0018343932816357,-0.000873889189358821,0.00891005651462781,0.0251232140166468,0.884230429481217,0.31379395962508
sorting_additive_bias,284,0.05,0.1,score_high_bias,0.965206546744181,0.945592095221786,0.963019222602049,0.0174271273802632,0.1522,0.6032,0.1102,0.25132625994695,0.748673740053051,0.569872958257713,0.430127041742287,0.0118584255401931,0.00296902225632848,0.00776772384270967,0.000583358686320556,0.106109806192691,0.493,2465,0.4042,0.0888,2021,444,0.819878296146045,0.180121703853955,0.0187360242092008,-0.00130889682893749,-0.0353491427591547,0.0406590690428768,0.884230429481217,0.474715418167358
sorting_additive_bias,284,0.08,-0.1,score_low_bias,0.965206546744181,0.961903255154793,0.962057262717992,0.000154007563198943,0.1522,0.0024,0.0102,0.5,0.5,0.647058823529412,0.352941176470588,0.0143733893141663,0.00489604546867594,0.0135854769336631,0.00102896725181586,-0.0303284938049962,0.0078,39,0.0054,0.0024,27,12,0.692307692307692,0.307692307692308,0.000189060124969193,-3.50525617702208e-05,0.0197445593844836,0.0287323957358223,0.804956107814244,0.040080971659919
